 
O02 0.0080 3.50000    8.2788  5.0175  2.5681e-06          -       -            -          -       -           -
O02 0.0080 4.00000    8.1376  4.7612  4.8612e-06     8.2189  6.3984  -1.3336e-07     8.2321  6.5701  1.1958e-07
O02 0.0080 4.50000    8.0162  4.5526  8.3723e-06          -       -            -          -       -           -
O02 0.0080 5.00000    7.9103  4.3755  1.3467e-05          -       -            -          -       -           -
O02 0.0080 5.50000    7.8176  4.2221  2.0527e-05     7.8901  6.2010* -4.7661e-08     7.8989  6.0945* 1.0100e-07
O02 0.0080 6.00000    7.7358  4.0861  2.9981e-05     7.7981  5.9830  -4.5246e-07     7.8199  5.6820  1.0417e-06
O02 0.0080 6.50000    7.6632  3.9639  4.2240e-05     7.7198  5.3976  -3.1394e-06     7.7466  5.4200  2.2122e-06
O02 0.0080 7.00000    7.5979  3.8515  5.7764e-05     7.6513  4.7144  -1.1812e-05     7.6799  5.1062  4.7723e-06
O02 0.0080 7.50000    7.5392  3.7491  7.6755e-05     7.5908  4.4128  -2.4112e-05     7.6187  4.7401  1.0770e-05
O02 0.0080 8.00000    7.4864  3.6545  9.9551e-05     7.5343  4.1942  -4.1523e-05     7.5637  4.6935  1.2283e-05
 
O02 0.0060 2.00000    8.8843  6.4230  1.1537e-07          -       -            -          -       -           -
O02 0.0060 2.50000    8.6278  5.7349  5.0608e-07          -       -            -          -       -           -
O02 0.0060 3.00000    8.4262  5.2873  1.3889e-06          -       -            -          -       -           -
O02 0.0060 3.50000    8.2612  4.9637  3.0015e-06     8.3370  6.4803* -9.2366e-08     8.3430  7.1125* 2.8778e-08
O02 0.0060 4.00000    8.1226  4.7162  5.5982e-06     8.2148  6.3643*           -     8.2209  6.2073*          -
O02 0.0060 4.50000    8.0033  4.5124  9.5432e-06     8.0836  6.4883*           -     8.0945  6.2454*          -
O02 0.0060 5.00000    7.8997  4.3407  1.5180e-05     7.9660  6.2356  -2.2660e-07     7.9921  5.9257  7.6903e-07
O02 0.0060 5.50000    7.8087  4.1909  2.2963e-05     7.8649  5.9465  -4.9185e-07     7.9002  5.4290  2.4314e-06
O02 0.0060 6.00000    7.7285  4.0582  3.3269e-05     7.7778  5.5840  -1.4491e-06     7.8173  5.0142  5.1767e-06
O02 0.0060 6.50000    7.6572  3.9387  4.6581e-05     7.7022  4.9897  -6.3336e-06     7.7425  4.7827  9.1675e-06
O02 0.0060 7.00000    7.5934  3.8307  6.3014e-05     7.6357  4.6056  -1.5129e-05     7.6756  4.5884  1.5054e-05
O02 0.0060 7.50000    7.5360  3.7322  8.3002e-05     7.5766  4.3639  -2.7629e-05     7.6147  4.4622  2.1349e-05
O02 0.0060 8.00000    7.4837  3.6810  1.0215e-04     7.5283  4.1909  -4.3582e-05     7.5622  4.4256  2.4489e-05
 
O02 0.0040 2.00000    8.8521  6.2751  1.6163e-07          -       -            -          -       -           -
O02 0.0040 2.50000    8.5983  5.6294  6.6258e-07          -       -            -          -       -           -
O02 0.0040 3.00000    8.4007  5.2047  1.7517e-06     8.4671  6.2759*           -     8.4699  7.4199*          -
O02 0.0040 3.50000    8.2391  4.8952  3.7033e-06     8.3228  6.8846  -4.3409e-08     8.3450  6.5992  1.5771e-07
O02 0.0040 4.00000    8.1035  4.6568  6.8170e-06     8.1719  6.4837  -1.1431e-07     8.2071  6.0767  4.7828e-07
O02 0.0040 4.50000    7.9873  4.4613  1.1408e-05     8.0428  6.2060  -2.2967e-07     8.0875  5.4019  1.8476e-06
O02 0.0040 5.00000    7.8863  4.2953  1.7935e-05     7.9319  5.9465  -4.6038e-07     7.9816  4.9760  5.2354e-06
O02 0.0040 5.50000    7.7978  4.1526  2.6796e-05     7.8365  5.6235  -1.1759e-06     7.8886  4.6161  1.2120e-05
O02 0.0040 6.00000    7.7197  4.0251  3.8364e-05     7.7538  5.1201  -4.4875e-06     7.8063  4.3608  2.2404e-05
O02 0.0040 6.50000    7.6500  3.9110  5.2902e-05     7.6809  4.7291  -1.1088e-05     7.7329  4.1549  3.6709e-05
